paper_id,priority_score,reasons,in_top_n,has_any_section,has_primary_section,eligible_pdf,last_attempt_outcome,last_attempt_ts,retry_class,retry_priority,access_strategy,publication_year,title,source_url,doi,arxiv_id,openalex_id,s2_paper_id
01KS6JDMJ49ZEGFSMBF494AV1S,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Towards CW modelocked laser on chip -- large mode area and NLI for stretched pulse mode locking,https://arxiv.org/pdf/2006.00942.pdf,10.1364/OE.396703,2006.00942,W3040348263,340cb0f4dc492d361a89d1e94a30d67d73509528
01KS6JDQBQAF2T5T1AQ2YZZRW8,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,The Panopticon device: an integrated Paul-trap-hemispherical mirror system for quantum optics,https://arxiv.org/pdf/2006.04828.pdf,10.1063/5.0020661,2006.04828,W3035248350,5923dbbea24337212279ccc8a3698f925dbc4b02
01KS6JDS93BKYCJ5385M0PM0Q8,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Line-scan Compressive Raman imaging with spatio-spectral encoding,https://arxiv.org/pdf/2006.07118.pdf,10.1364/OL.400151,2006.07118,W3034958066,7192da217d11f75efb76d357bf51910fa5c58fe5
01KS6JDTA0FYDCFG2MCG9B88YX,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Parametric down-conversion beyond the semi-classical approximation,https://arxiv.org/pdf/2006.08106.pdf,10.1103/PhysRevResearch.2.033398,2006.08106,W3035221237,93f7367fe6fbeff4c13d63533ca607a77590f4a7
01KS6JDTVYSCC6CQ82H36H3P8Q,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Spectral DiffuserCam: lensless snapshot hyperspectral imaging with a spectral filter array,https://arxiv.org/pdf/2006.08565.pdf,10.1364/OPTICA.397214,2006.08565,W3035510385,a471f6a49e5ec28194f334c95f0bbf741086c9c4
01KS6JDV3PJ714KT3P86K74W34,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Two-photon interference: the Hong-Ou-Mandel effect,https://arxiv.org/pdf/2006.09335.pdf,10.1088/1361-6633/abcd7a,2006.09335,W3034980548,93d14a8357b5c60331f7ab0d5939307953fa1e08
01KS6JDX976Z9N6EQKA3R8P5QW,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Quantum-enhanced data classification with a variational entangled sensor network,https://arxiv.org/pdf/2006.11962.pdf,10.1103/PhysRevX.11.021047,2006.11962,W3036100647,39c4be520eb577da8fd80ce79e6cd5f2b283f4fa
01KS6JDYBYVZER12C2DEY8TRNZ,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Compensating for visibility artefacts in photoacoustic imaging with a deep learning approach providing prediction uncertainties,https://arxiv.org/pdf/2006.13096.pdf,10.1016/j.pacs.2020.100218,2006.13096,W3094682697,a31471548b48271b8a5fd354ed927f64d1dad0a4
01KS6JDYR5JYM7XVN6Y93QJ3J7,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Free-standing silicon nitride nanobeams with efficient fiber-chip interface for cavity QED,https://arxiv.org/pdf/2006.13580.pdf,10.1364/OME.411219,2006.13580,W3037685233,b3d6fee74970ba990a154b4eaa8199f31046ccd6
01KS6JDZM0VZDTDJ0402NGQ4V8,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Boosting entanglement generation in down-conversion with incoherent illumination,https://arxiv.org/pdf/2006.14483.pdf,10.1103/PhysRevLett.125.193602,2006.14483,W3037675665,011fe101e440ac7d1016487e38dbed5cdfa931b6
01KS6JDZZE04S80FXV2SJBSYWR,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Control of spontaneous emission dynamics in microcavities with chiral exceptional surfaces,https://arxiv.org/pdf/2006.15440.pdf,10.1103/PhysRevResearch.3.013220,2006.15440,W3037953236,196ea28440af2e88ae57fbac940c2f0d39187f08
01KS6JE08RS0V6G2XBCRWPW88B,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Solitary beam propagation in a nonlinear optical resonator enables high-efficiency pulse compression and mode self-cleaning,https://arxiv.org/pdf/2006.15810.pdf,10.1038/s41377-021-00495-9,2006.15810,W3088370928,5001b286f113ac60152c230d124895bff56499c0
01KS6JE0NT3S7H8FYETNR684VH,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Singular mean-field states: A brief review of recent results,https://arxiv.org/pdf/2007.02320.pdf,10.3390/condmat5010020,2007.02320,W3011507440,5dd77611a2eafcaabd6bd83617f37b83b1ea4242
01KS6JE16XGMG99G21RBYWJAPF,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Production and applications of non-Gaussian quantum states of light,https://arxiv.org/pdf/2006.16985.pdf,,2006.16985,,0a70987ca63ede2f784980fec9b348aa196abd7e
01KS6JED4ZJZ2DPMNFW3PAYBW9,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Phonon-Assisted Ballistic Current From First Principles Calculations,https://arxiv.org/pdf/2007.00537.pdf,10.1103/PhysRevLett.126.177403,2007.00537,W3113316835,b029a57caee1c3ae323bd568778202172babb3ea
01KS6JEENDTHZ4FPF5VAZ10D4B,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Optical and electrical feedback cooling of a silica nanoparticle levitated in a Paul trap,https://arxiv.org/pdf/2007.04434.pdf,10.1103/PhysRevResearch.3.013018,2007.04434,W3120365598,3678c34f00f95377a8c8c6763b87512132a28f86
01KS6JEEPT4AP9DMWV6NN6M4R9,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,"A substrateless, flexible, and water-resistant organic light-emitting diode",https://arxiv.org/pdf/2007.02465.pdf,10.1038/s41467-020-20016-3,2007.02465,W3038560947,86810f65b05a55978139fb493299ab0a6c371f0d
01KS6JEHAKDXDZTPXT209M9NZ6,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Metamaterials designed for enhanced ENZ properties]{Metamaterials designed for enhanced ENZ properties,https://arxiv.org/pdf/2007.06297.pdf,10.1088/1367-2630/abb387,2007.06297,W3082907590,d0fcfdbe5db5414f434ae5d849e0612dc6177de9
01KS6JEJXVYK6FGE0QNFQH652R,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Wavefront errors in a two-beam interferometer,https://arxiv.org/pdf/2007.08524.pdf,10.1088/1681-7575/aacae6,2007.08524,W2807646876,3acd3de9d796503a00d020eaaf1dff8870c6da25
01KS6JEKTMF2P350JGQPVMXRQB,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Plasmonic modes in cylindrical nanoparticles and dimers,https://arxiv.org/pdf/2007.09095.pdf,10.1098/rspa.2020.0530,2007.09095,W3042951413,802b24d4e0cec4cc12f8c94edfbb881e9e6a8de9
01KS6JEM2X1MQ5P8PVV8N83TFX,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Giant magneto-birefringence effect and tuneable colouration of 2D crystals' suspensions,https://arxiv.org/pdf/2007.09388.pdf,10.1038/s41467-020-17589-4,2007.09388,W3042489091,2e0f93723a5bca43e13fe4bfd8a894e13aa4e445
01KS6JEN087692ASDV4FRCJ7C5,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,A Hybrid (Al)GaAs-LiNbO$_3$ Surface Acoustic Wave Resonator for Cavity Quantum Dot Optomechanics,https://arxiv.org/pdf/2007.11082.pdf,10.1063/5.0022542,2007.11082,W3088061513,010190a9c9aec8fe31b100993ecfe76b488ab582
01KS6JEPM9H2HMYNCP0QYAKEY2,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Increased Sensitivity of Higher-Order Laser Beams to Mode Mismatches,https://arxiv.org/pdf/2007.12564.pdf,10.1364/OL.403802,2007.12564,W3045184273,427edcb4aea3186a10d00f939f055ee310f10d40
01KS6JERBGHA1A6CPH624FEXTM,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Metasurfaces for Quantum Photonics,https://arxiv.org/pdf/2007.14722.pdf,10.1038/s41566-021-00793-z,2007.14722,W3046099058,b0ed3918ba962815d21a92caf81e8ba3ff3666a8
01KS6JESW7XGBSGXY6NEF8873F,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Swept Source Lidar: simultaneous FMCW ranging and nonmechanical beam steering with a wideband swept source,https://arxiv.org/pdf/2008.10358.pdf,10.1364/OE.396707,2008.10358,W3045080780,84056f54a427e5e1b48c03fb98f39606438d377f
01KS6JF6GX3HG7VMCZRMN3T791,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Free-Electron Shaping Using Quantum Light,https://arxiv.org/pdf/2008.00957.pdf,10.1364/OPTICA.404598,2008.00957,W3046671584,3c313b2b20672957c34742f7d91ae29190e2d3d8
01KS6JF6NWGTF0HMQDX49CKFE3,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Strong-field physics in three-dimensional topological insulators,https://arxiv.org/pdf/2008.01265.pdf,10.1103/PhysRevA.103.023101,2008.01265,W3047016977,006c51254c1d376b71cf6f316b1142d553b0a6c3
01KS6JF7JESS93NCHZXHN6DKD8,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Design of Compact and Efficient Silicon Photonic Micro Antennas with Perfectly Vertical Emission,https://arxiv.org/pdf/2008.02552.pdf,10.1109/JSTQE.2020.3013532,2008.02552,W3046267594,86d5363b616ba93e0b564b289bf7a9348976a0e6
01KS6JF848WDPG923K45WSJCGE,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Semiconductor-Bloch Formalism: Derivation and Application to High-Harmonic Generation from Dirac Fermions,https://arxiv.org/pdf/2008.03177.pdf,10.1103/PhysRevB.103.125419,2008.03177,W3048018820,a1861f3a55ae3d49fb7503bc9e30f4eb91ce9501
01KS6JFA0ATRW3Z1JSXZGTX8BJ,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Low-coherence optical diffraction tomography using a ferroelectric liquid crystal spatial light modulator,https://arxiv.org/pdf/2008.05238.pdf,10.1364/OE.405418,2008.05238,W3048559619,3811487ce419d675fd8569e72c34f9cd3eb03699
01KS6JFA52CZTZSC4J9JNM2CPG,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Experimental observation of non-Abelian topological charges and bulk-edge correspondence,https://arxiv.org/pdf/2008.06100.pdf,10.1038/s41586-021-03521-3,2008.06100,W3049158417,b3ee0b24030f976171661ed7db7c1ae15f3afe03
01KS6JFAMKVGN7A372N992Z29Y,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Complex modes in an open lossless periodic waveguide,https://arxiv.org/pdf/2008.06424.pdf,10.1364/OL.403204,2008.06424,W3049689518,61bd41b3690b03355b776fca75d9c42523520b09
01KS6JFAP2TJ92T3SCVRYX4MPY,13.0,future edge target|future_endpoint,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Brillouin-Kerr soliton frequency combs in an optical microresonator,https://arxiv.org/pdf/2008.06446.pdf,10.1103/PhysRevLett.126.063901,2008.06446,W3049332432,2a18347f8679c261dec71938a9c1e2bf2604bf4e
01KS6JFATWKJ808VZ8N2FMJ0AC,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Magnon laser based on Brillouin light scattering,https://arxiv.org/pdf/2008.06628.pdf,10.1364/OL.401689,2008.06628,W3049104010,552fe0e4ed13e5475a2a8e3013e07755987bffae
01KS6JFAX7C6X68NZ2J41NWP79,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Electrically Reconfigurable Nonvolatile Metasurface Using Low-Loss Optical Phase Change Material,https://arxiv.org/pdf/2008.06659.pdf,10.1038/s41565-021-00881-9,2008.06659,W3049415259,35318e77880541fa4f7e8abe31d217c3326ec24e
01KS6JFBY5BCJ81SDQVHY6JM87,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Hierarchical Mean-Field $\mathbb{T}$ Operator Bounds on Electromagnetic Scattering: Upper Bounds on Near-Field Radiative Purcell Enhancement,https://arxiv.org/pdf/2008.08168.pdf,10.1103/PhysRevResearch.2.043398,2008.08168,W3062771093,0a56476bca9a9703ba411bb4ceb31c9a00e4e32e
01KS6JFEBX0XSXT8Z6V88ZC3KV,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Conditional non-Gaussian quantum state preparation,https://arxiv.org/pdf/2008.10504.pdf,10.1103/PRXQuantum.1.020305,2008.10504,W3080807108,3f7c774c265eef12f761ed7cef2ab3cd79c246ec
01KS6JFEDPFQST4TGAX4S0ZCB4,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Spontaneous and Stimulated Electron-Photon Interactions in Nanoscale Plasmonic Near Fields,https://arxiv.org/pdf/2008.10527.pdf,10.1038/s41377-021-00511-y,2008.10527,W3081116661,0168fcca4b54f5e31b46fe66ad04eb1dfe9b709a
01KS6JFHDXDA90TBSBWC3CHAQ9,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Minimum Dielectric-Resonator Mode Volumes,https://arxiv.org/pdf/2008.13241.pdf,,2008.13241,,36f6bc8988d0f0b7815d91a1791cca1e75aa1389
01KS6JFHQBN4GVDFA4FFH5CZF5,13.0,future edge target|future_endpoint,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Spontaneous symmetry breaking of dissipative optical solitons in a two-component Kerr resonator,https://arxiv.org/pdf/2008.13776.pdf,10.1038/s41467-021-24251-0,2008.13776,W3082337925,08ffbc3859d4a83d9e98db0140fe04c02bcd38fc
01KS6JFXESQ2SF5RP6310E5BYM,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Recent developments in plasmon-assisted photocatalysis -- a personal perspective,https://arxiv.org/pdf/2009.00286.pdf,10.1063/5.0021197,2009.00286,W3084436851,600d91a58c6683ecf446f7eb84bc1cd95d3966a7
01KS6JFXM5GXK9C6MQ4NVJT4YG,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Digital laser frequency and intensity stabilization based on the STEMlab platform (originally Red Pitaya),https://arxiv.org/pdf/2009.00343.pdf,10.1063/5.0009524,2009.00343,W3048142964,
01KS6JFYAJSK140NF1E6X257WX,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Accurate localization microscopy by intrinsic aberration calibration,https://arxiv.org/pdf/2009.01170.pdf,10.1038/s41467-021-23419-y,2009.01170,W3175576960,b512e1c800f25f881234f94d0389f98de3a67b1b
01KS6JFYPXYTEZHG4D374PETE9,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Additional excitonic features and momentum-dark states in ReS2,https://arxiv.org/pdf/2009.01421.pdf,10.1103/PhysRevB.102.161404,2009.01421,W3082715659,dab634946046e6d2c366bffa174eb39e27064a4b
01KS6JFZCGHC145QC426HBRK90,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,First-principles study of ultrafast and nonlinear optical properties of graphite thin films,https://arxiv.org/pdf/2009.01979.pdf,10.1103/PhysRevB.103.085433,2009.01979,W3083743984,6288380b40856290679bf2607fd1fb159e480b8d
01KS6JFZXSA63FMWMSTB47QVR6,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Vector magneto-optical magnetometer based on the resonant all-dielectric gratings with highly anisotropic iron-garnet films,https://arxiv.org/pdf/2010.01954.pdf,10.1088/1361-6463/abfb1c,2010.01954,W3089440553,1c8819722dbe0ea81e1952001fff0252c850bebc
01KS6JG11RVWRJ4YV4MB9ZT9QQ,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Surface-plasmon based dispersive detection and spectroscopy of ultracold atoms,https://arxiv.org/pdf/2009.03615.pdf,10.1103/PhysRevResearch.3.013005,2009.03615,W3083919099,a73a44b387a4402673c388ca5ec0326d128c480b
01KS6JG20J0JKJRWQ6Q3CGSY5Q,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Structured hetero-symmetric quantum droplets,https://arxiv.org/pdf/2009.04833.pdf,10.1103/PhysRevResearch.2.033522,2009.04833,W3083992959,8e239c47a89ac50f18025fa111573b6a98bbcbb7
01KS6JG29JTTM7MNK2306XTPFJ,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Mapping the XY Hamiltonian onto a Network of Coupled Lasers,https://arxiv.org/pdf/2009.05091.pdf,10.1103/PhysRevResearch.2.043335,2009.05091,W3086332731,4f6dbcb175e06e7e97e36b7667a19ad534eef8b6
01KS6JG2Q0VES21Y28WS6QBXMX,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Dual-comb femtosecond solid-state laser with inherent polarization-multiplexing,https://arxiv.org/pdf/2009.05454.pdf,10.1002/lpor.202000441,2009.05454,W3086677377,22485f5b6add1e5e6153acff664f3cea0de89548
01KS6JG333M0X8M8SNRA9CAFQA,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Frequency-resolved photon correlations in cavity optomechanics,https://arxiv.org/pdf/2009.06216.pdf,10.1088/2058-9565/abe569,2009.06216,W3085516324,2854d788f53055d2c6536f3d5689cb2cc0939fca
01KS6JG4KWQ1HT0YKJPRGC28D7,13.0,branch_split_driver,True,False,False,True,,,not_attempted_pdf_available,5.0,high-priority delta ingest candidate,2020,Spatiotemproal effects on squeezing measurements,https://arxiv.org/pdf/2009.08244.pdf,10.1103/PhysRevA.103.013701,2009.08244,W3084576104,4b3d6962c55d2d2610b5259bc5149568d9849060
